Ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2000000.0,1952340.5348740874,1952123.6981454424,1949073.7177942784,1946274.697574966,1952587.134592681,1943870.28689399,1948323.8933175,1950237.1986555809,1943287.1603319668,1958452.2971057068,1951446.919297651,1945959.7354384474,1950791.603030893,1949689.0123980504,1957448.077358411,1953461.8574300413,1953121.4270558862,1957024.9006140227,1948246.075161906,1948004.2936076752,1947058.043302971,1953936.890075989,1948377.8246050016,1941911.067023113,1949753.2745093985,1956348.0711738844,1946587.8392665056,1947871.355274978,1946132.0451853955,1948438.9628456368,1942534.6416988613,1948525.7237510488,1950316.4071300817,1949027.1467916856,1946962.5043106128,1955607.513339521,1952335.2617354959,1951657.1698201643,1944947.320628484,1945714.146823714,1950552.46902946,1956269.71247051,1953373.0587653527,1954678.7476494808,1954156.9176219816,1951143.650903456,1951742.9696319841,1953906.063863629,1954129.6534640144,1947048.1040193988
2100000.0,2043617.4614674558,2043492.5406485102,2041290.6835779287,2038985.746426184,2043693.033347932,2037505.0680590246,2040596.8915624502,2042121.2010559025,2037044.163850818,2048179.973731357,2043047.1275777144,2039110.6709378075,2042444.0863323417,2041456.9430429144,2047545.2408890969,2044607.310005269,2044341.8749897715,2046896.2452679959,2040606.729827848,2040306.247348026,2039693.6665809625,2044820.9248423127,2040631.921589146,2036070.8241150025,2041758.789675371,2046469.3890676587,2039501.730470838,2040425.4857461918,2039107.2459400613,2040773.1582611229,2036490.6225673042,2040913.1633493104,2042183.4237811682,2041241.0173926703,2039635.702887356,2045741.520769631,2043615.31861789,2043080.963740061,2038217.6540504226,2038722.021583271,2042386.6428953863,2046627.6905088457,2044392.4970523347,2045317.3286862685,2045257.6989484413,2042854.2189806763,2043052.0752941256,2045203.4413837355,2044938.8260339776,2039600.447260631
2200000.0,2135309.5632910067,2135203.8346623625,2133969.6402346715,2132170.661449791,2135453.5957036857,2131282.29543541,2133107.773132196,2134423.0549604883,2131165.554651583,2138737.716621459,2135260.39567916,2132419.212589024,2134734.759243516,2133733.5221717586,2138244.705995791,2136351.802820363,2135933.6266189413,2137451.4927345747,2133501.099234038,2132990.898692793,2132815.542022429,2136127.0577892517,2133441.506637164,2130386.916058173,2134284.5715685976,2137306.1876780065,2132915.9837231985,2133353.3844616073,2132446.653750985,2133668.199825814,2130799.6095116893,2133793.3369651674,2134473.556641421,2134020.45509854,2132669.602362192,2136585.1198403705,2135504.9077303573,2135134.38243501,2131888.888227642,2131964.443918519,2134753.5226368024,2137320.7483113497,2136091.197114455,2136405.359843549,2136632.9022758403,2134990.232219033,2134906.859081513,2136566.63841909,2136358.950942914,2132641.708483172
2300000.0,2227591.103452337,2227500.3362560896,2227125.8955989014,2225716.6944422326,2227761.069956089,2225378.4655859014,2226084.5735386224,2227259.8257357567,2225545.99884287,2229999.2032452184,2227969.11094497,2226103.764837879,2227443.905600065,2226509.266465217,2229683.2278948408,2228697.500616313,2228140.3292829967,2228742.099294694,2226789.0472510336,2226142.077321272,2226333.308893404,2228078.0502672773,2226619.9433812243,2224972.028412758,2227307.749470917,2228827.834207323,2226542.193699717,2226730.4494390176,2226186.497768083,2226834.307250872,2225310.9224990155,2227117.2263126783,2227287.290894925,2227179.071298816,2226134.084745161,2228090.421292637,2227947.5865582908,2227699.255958763,2225890.850130855,2225602.9202922126,2227631.5152345747,2228693.5322828228,2228340.7928677844,2228158.0920478897,2228613.557615608,2227676.0475056074,2227321.595425232,2228473.00465175,2228415.8286772254,2226057.332133833
2400000.0,2320316.368464719,2320294.89384554,2320536.2364579947,2319336.638628183,2320252.386835978,2319767.722256034,2319472.776945016,2320467.434950306,2319958.8577086185,2321524.84731686,2320828.241691504,2320147.643893601,2320165.2105781543,2319522.170617004,2321631.2327006017,2321359.889954195,2320868.1277684346,2320462.0335420207,2320148.5225056456,2319591.633566987,2319968.4076864463,2320547.4746947004,2319811.9961479465,2319776.0921056117,2320565.1345733646,2320680.2662883317,2320004.0333434828,2320395.084454171,2320155.522346356,2319865.474148261,2319782.7077521835,2320623.5178692,2320449.19766199,2320360.397399308,2319868.5683975257,2319892.7586349067,2320624.40413174,2320420.544831372,2319993.333100816,2319564.936157777,2320752.067831104,2320699.0855698967,2320761.131790481,2320432.568861598,2321176.106807752,2320746.7354336875,2320030.017468469,2321036.9099882217,2320826.2029461204,2319552.7962217093
2500000.0,2413131.1929440284,2413263.3587530944,2413865.5363148814,2412711.911879839,2412489.0171474586,2414273.8196311467,2413010.8437667717,2413711.4298840044,2414169.1561717843,2412773.4561521364,2413435.963250997,2414353.931418238,2412496.662347738,2412401.018605241,2413637.108913709,2413921.7225568728,2413781.2735254792,2412116.7455953253,2413232.9588987604,2413028.4954994647,2413394.177781132,2413167.9402479897,2412663.489893727,2414638.697913472,2413693.555234833,2412368.9129333072,2413008.683455346,2414053.196244478,2414077.85638671,2412426.3314614967,2413998.197977773,2413975.5120065873,2413623.265289153,2413208.230747881,2413584.959848066,2411497.550975833,2413118.425674837,2412881.3343391293,2413925.097769149,2413616.4904075614,2413743.6854254957,2412989.9016060955,2412906.293176802,2412843.070606014,2414020.454234933,2413861.268357769,2412633.4727379843,2414048.614220453,2413153.692952493,2412800.922554991
2600000.0,2505647.194446206,2506007.5437985705,2506827.6139458832,2505645.3419066244,2504160.596200954,2508666.703896565,2506367.111086679,2506649.3807683242,2508048.5273747807,2503346.3801701404,2505521.6710180948,2508453.1667893026,2504229.377111301,2504842.8342911387,2505239.2234371305,2506027.9728824645,2506469.0659676767,2503251.2646546843,2505835.8573401067,2506151.500116879,2506390.6900308817,2505511.14039125,2504990.075548707,2509374.540746004,2506401.0359456227,2503486.087773139,2505490.6320894496,2507422.827163452,2507707.69663958,2504415.4352051467,2507873.470810164,2506921.0319539458,2506476.9932658547,2505536.0929624126,2507009.4971243883,2502508.5737905293,2505109.8155013463,2504797.0910034813,2507505.178774076,2507483.038920691,2506307.6498296373,2505095.579109557,2504471.1240214813,2504949.2231499054,2506727.295601344,2506668.895512508,2504790.2832115875,2507101.3282496585,2505012.35635119,2505599.186414671
2700000.0,2597626.4783340995,2598241.47313906,2599329.718761305,2598175.7651795414,2595246.972757899,2602775.587758594,2599298.8135587373,2599095.1467783176,2601656.6451077317,2593184.28192908,2597091.4851354137,2602233.284211941,2595475.62503589,2596768.2531380723,2596180.2581575355,2597559.6652603024,2598636.2080775565,2593664.7346719257,2598010.9143319963,2598818.763959117,2598965.48049436,2597287.0376015627,2596892.782644819,2603866.22452524,2598614.4758468047,2593909.384147636,2597686.728871529,2600374.207508156,2600953.852950964,2596057.327581384,2601524.1773084323,2599424.7237350782,2598843.6681472296,2597443.2114667427,2600019.586523138,2592823.871159492,2596539.0394114708,2596167.118308664,2600745.4134541242,2600982.9987160484,2598369.638561714,2596639.6215189714,2595452.027343324,2596461.316830276,2598952.7771977955,2598977.831900544,2596386.29289657,2599779.4030831438,2596253.101388345,2597987.6875785794
2800000.0,2689118.6099090856,2689941.3482046286,2691558.0996287917,2690624.7306748773,2686096.12292924,2696583.1737606227,2691782.86609816,2691134.0378872068,2695267.739265119,2682665.10030636,2688493.535181875,2695650.945493936,2686708.505481419,2688410.1441205125,2686556.5385284075,2688735.749293992,2690255.505463308,2683546.663153593,2690117.72444334,2691148.018933089,2691407.76901956,2688498.4301096243,2688793.9823672855,2698135.6904336214,2690561.4291314883,2683914.6025028117,2690131.2029117937,2693022.5747296563,2693956.862725344,2687908.676475633,2695275.2064066855,2691735.6556621417,2690832.9578939783,2689350.483697864,2692734.060352973,2682744.6554992595,2687692.91363761,2687343.95023461,2693896.0215128823,2694132.015201249,2690163.7969077225,2687525.114033777,2686220.804905851,2687397.235712935,2690597.8969932017,2690873.872998111,2687636.7023161147,2691848.74402575,2687077.6214645985,2690297.3556408533
2900000.0,2780516.2340138843,2781418.7708064383,2783987.9978318787,2783570.9652497573,2777412.634289318,2790273.797625968,2784082.004212637,2783161.5896400074,2789338.978652841,2772600.473542429,2780398.679927325,2788891.8813106315,2778718.271526882,2780320.8224443183,2776870.5689574108,2780126.452282203,2781641.8103043432,2773512.470053153,2782790.9792697257,2783544.826917212,2784269.615957837,2779511.236074251,2781395.7401583986,2792374.018968454,2782772.4781025387,2774190.0622635046,2783580.480039048,2785752.0833644527,2787101.268165186,2780788.621627731,2789614.21601092,2784379.773313833,2782864.539445755,2781958.4271207554,2785535.793228672,2772986.185438197,2779203.116983343,2779016.3319953554,2787427.0095356368,2787189.4588726643,2782235.692642744,2778036.83855944,2777508.3400781914,2778151.8504879843,2781903.6985070882,2782760.942381564,2779101.8317863275,2783389.0015668115,2778060.587455649,2783124.2261788505
