Ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2000000.0,2004888.9906711248,2007447.8587096904,2042407.691390931,2021360.290504356,2029743.8984642576,2059527.4519090941,2028780.2829778744,2023442.267844151,2064141.142485356,2019037.5832467456,2010733.965939384,2009634.6324816141,2027516.426855291,2007752.4154414227,2017845.5489364653,2010266.6007889016,2010026.50235772,2051113.9255803928,2029554.215174299,2010683.7955855296,2032612.201259276,2003018.505119458,2016572.0364607875,2006803.698923581,2014612.208889341,2033287.816722411,2066641.815602008,2042366.1388022369,2015573.0051730482,2031102.1513991358,2016691.0427130896,2050221.898848755,2017391.353885706,2030494.479669181,2025052.7956093203,2000058.327521224,2003780.7212522216,2017942.0998058587,2001219.4792972384,2009867.8019672625,2015971.8653631862,2004660.781589484,2052366.6392068341,2022703.8104467685,2037275.3959670768,2008245.584154569,2006751.039178585,2012304.2271768472,2033214.8421955502,2004675.7880506655
2100000.0,2103092.7539155176,2104721.3854199336,2134658.0131570417,2117431.273802373,2119024.89413342,2150047.903418311,2118245.8444462046,2117667.743588407,2148784.3219904117,2115377.623236711,2109774.0881329905,2108324.6740740496,2125629.2516295803,2107076.3104539374,2113472.3481924795,2107339.125523132,2108587.9655950093,2132627.184741626,2120405.241018302,2110046.3342544017,2129143.294169609,2102419.54028824,2110902.5803887583,2105596.7187220617,2109318.0156314536,2121605.4881670307,2147244.0412879507,2127452.828354132,2112497.55774341,2122498.3264292,2110953.711731116,2137527.57646551,2113329.2951601497,2126923.5378267486,2117056.3506352264,2100052.9120225105,2103557.0889600134,2112642.985563213,2100771.592586276,2108341.686000593,2110116.7676931317,2102948.7207799917,2134566.8879496264,2115527.959404405,2128133.8096902454,2106118.1481301147,2104796.7622355227,2108367.805348784,2127998.885753713,2103548.816411561
2200000.0,2201540.245615249,2202379.144120164,2219988.5589237856,2211174.509306948,2209768.99196666,2231886.991014366,2209004.381129261,2209556.54571878,2226797.265069444,2208752.8300858317,2206541.4002011577,2204983.404501789,2216576.684397621,2204748.667946957,2207287.6666258685,2204333.571794794,2205105.250978885,2216002.611496976,2211596.282176217,2206732.258018354,2218014.511948416,2201548.2650665096,2205375.958478119,2203625.9456831035,2204568.90546701,2211376.0762269273,2227223.6156176585,2213489.990236965,2207073.6995427273,2213324.16397873,2205396.01385262,2220285.5887857107,2207290.3763966067,2217660.4055462023,2209566.65174646,2200033.356508069,2202288.915646388,2207352.442632692,2200376.8213052056,2204908.8782111458,2205062.585026689,2201460.3641486717,2217152.367591446,2207836.001864748,2217150.100339408,2203723.22388071,2202474.5830354462,2204199.0412776982,2218092.386165277,2202196.7876111763
2300000.0,2300185.371442106,2300294.789037665,2302566.7495413446,2301674.2240885957,2301254.1555867186,2304704.4882519725,2301082.702094329,2301153.986689089,2303332.572663303,2301096.800417059,2300977.32412185,2300648.8149411925,2302361.2429716517,2300708.977087251,2300877.7046480128,2300627.3740635826,2300658.663175262,2301881.204337188,2301637.901632369,2300995.450706867,2302453.5328785586,2300228.185892813,2300616.1952152364,2300545.074383654,2300537.3830147744,2301503.4752336484,2303861.1919444604,2301564.483249512,2300879.7261500983,2301933.123740341,2300620.130434478,2302472.5510202283,2300883.147193927,2302630.7189504467,2301340.6342197875,2299998.8580736774,2300313.586920863,2301054.80496348,2300039.4290925814,2300629.5948030152,2300625.4174283417,2300173.2679374814,2301985.903621613,2300903.2768263924,2302518.840917579,2300546.597017378,2300282.6531884717,2300479.736847357,2302702.355146289,2300323.4837227208
2400000.0,2398878.8421476358,2398212.3379524467,2386250.691377672,2389198.158258961,2392441.89079743,2370213.698024397,2393905.405042949,2394154.657984673,2382618.6309394124,2394267.331847581,2393841.924926496,2396502.579630532,2385999.7524185367,2395517.2980392873,2395561.413648537,2395900.1897059367,2396451.19141272,2389913.789295304,2389500.0687347814,2393881.8528164728,2386110.524339744,2398471.012585428,2396786.728546369,2396454.771462381,2397018.909684617,2390745.1470089224,2375499.009125799,2391834.7309022164,2395421.836627897,2387527.8751084697,2396764.8271653242,2387318.1552167567,2395494.7685944284,2383435.2201209115,2391439.622838228,2399954.4549724073,2398171.226209644,2393156.064150091,2399731.663898677,2396649.5553851537,2396323.7317554727,2398958.2401069608,2389898.4044622327,2395443.4166948358,2383731.83453589,2396407.002547089,2398553.152221593,2397553.022702815,2382756.41755471,2397855.99471154
2500000.0,2497447.322158895,2495874.8783545042,2474466.8255715747,2475101.684629994,2482420.501387241,2431205.4761130046,2486570.9266665224,2489630.478325468,2468163.7207360286,2489725.357464705,2486523.036388948,2493602.62050512,2471033.3250830253,2490218.8372289524,2492145.7555021564,2490295.284604269,2493539.1956570484,2478923.830256008,2475009.2471545525,2486970.5429486623,2472727.69279422,2496495.637443703,2493611.870381786,2491907.963745529,2493564.9567680326,2478221.4896083623,2441810.0404732986,2483575.919089395,2491843.246049724,2470419.7091394747,2493534.620505489,2477179.690929056,2492031.796664409,2462823.9382376703,2479616.935736659,2499909.927691942,2496462.275544595,2483745.726713027,2499410.6686986284,2493942.2435574327,2491612.657370314,2497650.1299020043,2480587.1737705376,2491504.994644103,2461624.452428406,2491562.8604400507,2497383.595456185,2495377.210318895,2460479.818074773,2495001.176527716
2600000.0,2595780.4890303533,2593153.5853392268,2569868.955440231,2561622.2944893846,2570798.7512633484,2491289.934617472,2578246.2225382854,2587790.630558446,2562369.54021289,2588222.8900805027,2580781.1153859664,2592635.180717902,2561335.9918652303,2586129.3856136403,2590743.5016478444,2584443.211780612,2592585.1468143133,2567351.6108264327,2558964.9263012814,2582083.062046519,2565924.7013787273,2594686.9693852733,2590526.6055944324,2587804.8086441057,2589697.07333968,2563781.391375758,2503608.3603774114,2575471.518704391,2590665.8041367936,2551996.837758989,2590357.0821328536,2573097.465346999,2590713.967288205,2544479.9367320887,2566472.6840997287,2599877.203534712,2595692.816519347,2573653.8430902986,2599040.24723819,2593078.1175700747,2586140.615061465,2596130.4069453543,2572708.8405335275,2588511.587032995,2538194.3652775483,2586694.2093605828,2596633.116111421,2593584.605225502,2539143.3659878653,2592220.4752676804
2700000.0,2693897.5174382525,2690134.9121153275,2673479.425156563,2651729.225526217,2657922.887591295,2555608.870676349,2668535.148366784,2687885.678821041,2665420.494268508,2689542.722194423,2678449.3601158625,2693712.419938308,2660803.51078748,2684569.66305331,2690735.7541232407,2679373.6203934983,2693660.468137282,2653866.5098363683,2643097.9378135707,2680946.1345595443,2668582.5445367643,2693507.8605512795,2686926.882579793,2685214.95082964,2685131.4996622163,2648144.8833301,2562610.1503824517,2666142.1712654904,2691616.7364500933,2634641.2379637463,2686636.75911109,2674188.9691998805,2690998.361007329,2633158.7012965274,2653434.9841160057,2699866.992029223,2696133.615404336,2664371.963834821,2698610.487893929,2694053.8666553143,2679939.680153204,2694394.486858306,2664355.644932287,2685501.0610402627,2616559.8719097055,2682788.4024768383,2695991.563096004,2691646.0041928305,2623206.047810191,2690137.06720055
2800000.0,2791972.738283944,2787142.2432258264,2783562.2944077672,2748974.1288139354,2744921.375738846,2633341.890113864,2757696.504985574,2788427.444025532,2774127.0221833047,2792469.865198886,2781021.72262933,2796293.066864032,2772282.969237595,2786535.768338188,2790976.276944811,2776346.853023101,2796179.358803139,2737876.071985982,2730035.7497110297,2784735.3805193314,2781417.485061682,2793382.2851013914,2782434.4335466167,2785142.3471533386,2779937.556847893,2732904.0458439216,2621520.4754630947,2754702.916986828,2793668.301896885,2721775.098633662,2782017.649066984,2777528.0086074984,2791744.727723185,2734871.8058334426,2742685.496975176,2799885.606696781,2797726.1076724045,2757909.2902137656,2798148.9433948444,2796258.988580919,2773500.9983166717,2792582.8485220647,2753809.3106698142,2781518.298663686,2701284.5915668365,2780954.808574915,2795105.3839193685,2789093.5151267136,2718793.72338669,2789394.6713472675
2900000.0,2890314.2026392426,2884690.5049879295,2895468.9175215373,2856998.2243746934,2833665.242319046,2745195.509545543,2846694.8399270857,2887750.4716415964,2882504.21520141,2895171.790272095,2889075.5872457037,2899318.857885604,2895279.544348181,2892316.890913761,2890222.680349925,2876606.27576732,2899054.589381066,2819759.287435686,2823333.29206666,2893505.4731588312,2901255.3080245964,2894571.130389593,2877080.747514297,2888237.0026491927,2874590.1421343917,2820511.114289972,2684927.242959474,2841113.536604208,2895379.284610705,2818034.4632665333,2876560.621773203,2879175.776619812,2891634.9853812614,2855981.9478281387,2837072.719799308,2899932.8903241623,2900075.151086553,2856566.2670848905,2897719.7165994067,2898652.699316958,2867739.5891937613,2890967.6991020804,2840196.708902089,2876004.9310451136,2799122.2888770644,2882171.24256549,2893718.769344482,2885720.771584385,2833850.092741123,2890486.600471068
