Ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
6100000.0,6100442.087933725,6100184.1618005885,6100033.0401658425,6101144.037176019,6100606.832999453,6100308.1572333425,6100818.428839075,6099984.897489358,6100001.407823922,6100037.62666666,6100064.339850339,6100214.6813206775,6100370.536622598,6100594.929787458,6100362.077609488,6100263.294593263,6101269.633850385,6100989.781070817,6101381.720816019,6104674.621887857,6100102.608933324,6100112.164037614,6100004.456584496,6106750.883898016,6100143.628286673,6102140.476285302,6100776.89318104,6100014.147958319,6100028.327324238,6103930.268087332,6101448.450620597,6102690.477151533,6100477.267362048,6100388.764549377,6100232.19357843,6101879.326986132,6100560.566146389,6100117.9963276265,6100420.62340669,6100205.7488597175,6100305.678758916,6100202.035851427,6100458.913196616,6099982.944554527,6100280.898670044,6105244.27235065,6100038.374451808,6101908.288481009,6101186.871659031,6100030.840141921,6100612.116705135,6103744.3371498175
6200000.0,6200514.298602782,6200246.7350459825,6200057.7649858985,6201311.0512433015,6200531.4438873725,6200404.179838212,6200957.024121104,6199989.705406124,6200040.438247955,6200037.297188218,6200072.785011584,6200415.334291818,6200322.291309446,6200517.5069806725,6200974.144669036,6200395.036043183,6201107.588833046,6201137.358556963,6201241.465097248,6204646.2847679965,6200122.267773191,6200287.2417028425,6200040.154807618,6206918.609592835,6200223.8834912665,6202057.2824231675,6200683.025351259,6200049.048160053,6200085.583745584,6204216.198069025,6201945.714451322,6202897.495257008,6200427.775366314,6200334.740584197,6200200.271253592,6202265.656771152,6200561.033010886,6200114.606773992,6201569.282585959,6200888.192133763,6200438.428644262,6200325.594194165,6200393.44591971,6199983.442226036,6200395.684231779,6204883.376280781,6200198.968867848,6201706.703713258,6201066.991426485,6200146.87482863,6201059.993541433,6203476.14278011
6300000.0,6300538.400321493,6300340.444574612,6300090.390101945,6301354.090116153,6300483.004029977,6300549.916724859,6301005.693024763,6299993.204834603,6300083.8136034375,6300034.0185528975,6300074.05071925,6300658.314889307,6300286.933132826,6300472.759160005,6301647.716901331,6300480.243358002,6300984.523933529,6301176.563223871,6301084.306143862,6304340.721592695,6300127.767849516,6300488.752265235,6300069.885147785,6306609.36430025,6300334.073057663,6301874.257835533,6300590.622025175,6300076.4747889,6300129.983396296,6304170.264751257,6302228.451793318,6302875.100737898,6300371.036946068,6300289.107372186,6300183.438525507,6302421.727631324,6300524.556535585,6300104.9287811285,6302589.662757554,6301559.629329025,6300520.676980297,6300485.272188217,6300346.147830998,6299983.71069504,6300465.265410882,6304369.672416522,6300362.669148218,6301489.50200552,6300931.379992235,6300265.181003562,6301345.184917965,6303222.88776884
6400000.0,6400519.590236131,6400439.578201828,6400122.624426675,6401289.547462015,6400461.4382560775,6400704.960935846,6400973.698613787,6399994.946694049,6400122.332529584,6400028.849046297,6400069.303596472,6400887.29520315,6400266.455467157,6400458.7039041575,6402240.284152074,6400513.1927177,6400909.064664418,6401121.5047578765,6400937.56865131,6403862.108759249,6400120.80458657,6400672.379165538,6400089.419312464,6405968.873675075,6400445.9624668425,6401640.199577622,6400513.18559129,6400092.948957596,6400155.957495227,6403865.204018042,6402290.144523445,6402671.991180258,6400317.18063929,6400256.626551231,6400180.187942886,6402365.715735395,6400464.1511687925,6400091.704019028,6403317.540085841,6402095.3225875525,6400548.04613391,6400641.557570793,6400319.588311178,6399983.696475531,6400486.434938673,6403813.731507815,6400498.071074327,6401292.641456641,6400803.916265689,6400362.786920993,6401451.063933434,6403008.132595541
6500000.0,6500469.440911039,6500518.275562914,6500146.717229532,6501149.345646821,6500458.122383049,6500828.460453495,6500882.370307988,6499994.8727706475,6500148.2556807175,6500022.915827823,6500060.478610883,6501051.893414432,6500257.783233321,6500463.730773799,6502635.469440811,6500498.141121683,6500873.03651912,6500999.921207068,6500817.099966945,6503318.259545947,6500104.928921917,6500799.831862994,6500096.819544467,6505164.552878457,6500531.979701527,6501399.880901629,6500455.884022958,6500097.350502707,6500162.020445342,6503402.537594691,6502163.834811293,6502357.353836197,6500272.343746341,6500236.723744481,6500184.818316905,6502149.196895712,6500393.90186388,6500077.581619117,6503662.742584445,6502407.950546723,6500526.377806404,6500757.719514709,6500309.111232534,6499983.3961368175,6500464.884832885,6503300.774698327,6500581.592761449,6501135.216723028,6500698.73736903,6500422.657290498,6501396.751554937,6502839.696180072
6600000.0,6600402.48520025,6600557.480415929,6600157.4714944335,6600971.576798667,6600459.530592033,6600890.170736782,6600758.719120177,6599993.286094821,6600157.191682982,6600017.157362316,6600049.746801011,6601120.480681921,6600254.3850965,6600471.055986143,6602771.4199902965,6600447.268330793,6600856.229271078,6600845.007410907,6600725.242703786,6602795.513756072,6600084.4716798365,6600848.370816617,6600092.721561535,6604344.715700286,6600572.496771976,6601184.191713055,6600415.563625476,6600090.986471761,6600150.727957307,6602885.707133364,6601909.635095776,6602002.364284413,6600237.786698378,6600224.448122593,6600189.520498208,6601840.891809945,6600325.498484594,6600064.536303203,6603624.253559583,6602466.67764239,6600469.257896989,6600809.3535147775,6600305.079634755,6599982.85400579,6600412.909478134,6602875.089463746,6600602.849991111,6601017.5117771225,6600618.3324314775,6600437.542090241,6601226.393712084,6602712.432427689
6700000.0,6700332.467057365,6700549.735515498,6700153.472000252,6700790.717680826,6700452.075635874,6700878.107550537,6700628.418388514,6699990.730791822,6700149.04417403,6700012.147467601,6700038.992231125,6701087.341555553,6700248.770605291,6700464.470024003,6702652.718856216,6700376.895406198,6700834.339204907,6700686.853305828,6700652.885355658,6702342.415408023,6700063.39146001,6700815.804581103,6700079.970294376,6703608.141650112,6700560.694830745,6701005.200576343,6700383.186819319,6700077.065391944,6700127.627213629,6702396.318839678,6701597.19178083,6701663.624557047,6700210.501959465,6700212.6555402335,6700186.985740524,6701508.249178102,6700265.829512876,6700053.539968449,6703280.949336116,6702300.0617358675,6700393.910025102,6700790.134557395,6700296.460375484,6699982.149766219,6700345.738395935,6702537.1961331675,6700566.360136835,6700924.64903521,6700555.166167437,6700411.0665710475,6700994.385778722,6702613.5638994705
6800000.0,6800269.257548298,6800500.566692056,6800137.219047705,6800629.99203808,6800426.689419578,6800800.791788583,6800510.013559693,6799987.819848787,6800127.793650392,6800008.039976421,6800029.433624838,6800972.470631061,6800235.113859688,6800433.676746697,6802343.720412147,6800303.075918555,6800787.658636745,6800545.757801266,6800584.784316595,6801965.7086345535,6800044.363385975,6800719.7833641935,6800062.731442043,6802990.4406372765,6800503.7518958775,6800857.145019794,6800347.878087573,6800059.741732093,6800099.535138884,6801979.051256185,6801287.969749073,6801372.554051656,6800185.059682985,6800194.735512367,6800172.773958137,6801201.713116755,6800216.217494587,6800044.553462517,6802763.116573776,6801983.306621643,6800316.634237218,6800712.3437677985,6800274.672121268,6799981.3792656,6800277.543407245,6802253.815552782,6800489.281291375,6800834.508054548,6800496.176294731,6800355.896009672,6800750.870059673,6802528.78638684
6900000.0,6900217.204433489,6900426.216464142,6900114.176048777,6900497.7572730165,6900381.809093183,6900683.713807927,6900411.795770126,6899985.062361333,6900100.213513125,6900004.6377132535,6900021.478900682,6900814.4594992185,6900211.232099367,6900377.678477669,6901946.685658802,6900237.762420462,6900707.920539938,6900429.070479345,6900506.426135433,6901638.966828596,6900028.344609155,6900591.856434884,6900045.337857973,6902469.6609601015,6900420.171841037,6900722.6973465625,6900301.315332639,6900043.003497821,6900072.650043689,6901638.438278923,6901021.877114204,6901133.046718933,6900156.084423061,6900167.060378414,6900146.763070738,6900945.530084924,6900173.397355108,6900036.812687009,6902214.100286612,6901614.56758625,6900249.022846477,6900602.280499977,6900236.564723987,6899980.633318159,6900218.194613188,6901977.1574138235,6900395.990403451,6900727.372919093,6900428.677892777,6900289.623516865,6900531.148341161,6902447.345125198
7000000.0,7000175.25377885,7000348.517877366,7000091.043986756,7000388.628462623,7000323.940931248,7000561.278049341,7000331.984091403,6999982.739917326,7000073.908276286,7000001.55473247,7000014.8311983235,7000658.788580278,7000179.358187677,7000305.268583904,7001571.690890141,7000186.533913879,7000601.328219706,7000332.18395537,7000410.285525751,7001320.675884224,7000014.707006685,7000468.1573084025,7000031.191229105,7001988.628755927,7000334.147891298,7000582.354653993,7000241.132144878,7000029.706937008,7000051.0258341385,7001347.629472277,7000811.395979622,7000927.448010008,7000120.588950619,7000130.433679529,7000113.278429212,7000737.096426822,7000131.83740839,7000029.301283306,7001752.531094638,7001287.314012841,7000195.912194313,7000492.084306046,7000185.673418063,6999979.9796064785,7000171.58204776,7001667.313080485,7000311.1178777525,7000594.307726952,7000345.829691333,7000229.624236972,7000351.16743419,7002364.788258702
7100000.0,7100138.670178328,7100288.457234425,7100073.782558883,7100288.702051963,7100265.705739197,7100466.663887222,7100261.911801812,7099980.865493185,7100055.235033463,7099998.416122505,7100008.792827463,7100544.934338452,7100145.513073869,7100232.552424929,7101306.63821064,7100148.395136894,7100486.98626691,7100243.109694179,7100299.567979511,7100975.819310103,7100001.859772145,7100379.38867065,7100022.011429961,7101486.64719593,7100268.62711217,7100423.924645676,7100172.319037397,7100021.009230545,7100035.813941628,7101065.915478469,7100644.296665455,7100728.576258116,7100079.451543678,7100090.12148697,7100079.887483269,7100554.475822171,7100086.623855901,7100021.253775157,7101444.5092357015,7101066.139841657,7100155.50649024,7100410.397358766,7100131.408446522,7099979.451714846,7100135.849288552,7101310.680910836,7100252.997124523,7100441.716767121,7100249.9927697135,7100188.3493063785,7100209.347948891,7102282.946554409
7200000.0,7200101.730861748,7200260.2784199035,7200065.952371747,7200183.069069022,7200222.001840129,7200422.501945607,7200191.059912393,7199979.232644911,7200047.683536635,7199995.031966545,7200002.659500922,7200495.863859211,7200117.6964965975,7200178.267481885,7201195.164799945,7200117.554481068,7200391.308033609,7200149.044139593,7200188.32470943,7200594.023671852,7199988.142945246,7200342.857451018,7200017.618158353,7200930.271783164,7200239.035215467,7200249.124452879,7200106.223317822,7200016.329344394,7200025.4433897985,7200759.253370109,7200493.607725271,7200513.786349447,7200037.5914978525,7200054.470692864,7200055.225823906,7200369.380961453,7200035.984375782,7200012.531392273,7201292.4718395565,7200972.215138974,7200121.479064731,7200374.514360523,7200086.441013919,7199979.047322439,7200105.330330356,7200928.786115862,7200229.29999214,7200290.757177956,7200152.980489408,7200170.35549931,7200093.193489962,7202207.588187134
7300000.0,7300060.508197975,7300267.7759325085,7300067.843430268,7300063.171697753,7300205.448619777,7300434.954945009,7300112.27664388,7299977.535371567,7300051.145321038,7299991.492898283,7299996.076180062,7300512.743589022,7300103.452100038,7300158.2790653175,7301228.137314962,7300086.521289483,7300340.10708614,7300042.781036299,7300097.928264984,7300198.5700500375,7299972.698140852,7300358.678900799,7300016.273179676,7300333.346094734,7300249.383875403,7300075.262542549,7300057.4581307825,7300013.813568518,7300016.631153363,7300417.214101235,7300331.4226163225,7300276.554873383,7300002.790741137,7300032.527983036,7300046.489830084,7300161.325790757,7299982.657149962,7300003.757177803,7301243.293432231,7300982.018306054,7300086.292631224,7300386.1795165185,7300063.056715129,7299978.735121028,7300073.496851628,7300574.999630057,7300235.974347098,7300171.8263244275,7300073.1414108975,7300171.837382588,7299987.835043153,7302144.875133456
7400000.0,7400014.861119846,7400303.770638385,7400076.615447543,7399931.6682177475,7400222.459960101,7400492.797600193,7400025.521366067,7399975.517945233,7400062.240220014,7399988.160521102,7399989.243211508,7400576.20510801,7400107.534280521,7400180.839373328,7401350.872219522,7400049.499125245,7400350.699920838,7399926.928477298,7400050.964224443,7399843.563820924,7399956.036165955,7400411.077453281,7400015.451383067,7399760.192434942,7400291.784084316,7399931.501954988,7400039.635276056,7400011.139533654,7400005.8734119525,7400061.076279527,7400142.036101127,7400031.963463923,7399983.510375253,7400031.357476252,7400057.317190244,7399928.3895759275,7399933.675415626,7399996.17346335,7401212.816344119,7401039.364734087,7400044.647858175,7400432.124137621,7400069.531059517,7399978.467843632,7400035.950574166,7400320.31662885,7400259.644620266,7400115.7714697085,7400030.147809477,7400182.690394325,7399883.329002278,7402098.017531647
7500000.0,7499969.023246142,7500352.830711781,7500087.374157703,7499803.2896119375,7500271.1007361775,7500571.643475556,7499938.971764962,7499973.10535476,7500075.563273415,7499985.5588154225,7499982.911134005,7500653.6204993175,7500130.364668378,7500243.969326166,7501483.727459016,7500004.997983616,7500426.3215199215,7499814.60830042,7500064.335931257,7499600.153031332,7499940.117864433,7500474.247448312,7500012.79053189,7499311.176620983,7500349.405466832,7499850.816968609,7500061.171285146,7500006.401285014,7499990.933932521,7499740.693483857,7499930.2328938125,7499814.4389290875,7499986.34548984,7500053.837969528,7500086.658988277,7499691.203529922,7499898.621465499,7499991.2702695625,7501118.8766490575,7501076.813606158,7499995.968065603,7500489.05491375,7500107.567720489,7499978.197418485,7499992.515183778,7500232.410419615,7500282.634340561,7500144.393544615,7500039.023484088,7500190.39047145,7499778.243909378,7502065.332728303
7600000.0,7599930.618137295,7600396.345818785,7600094.832341027,7599701.419992163,7600341.355217747,7600641.947268796,7599867.167746115,7599970.471299831,7600085.453845744,7599984.2027830435,7599978.169275522,7600710.056158327,7600167.7296591,7600335.714172318,7601549.516459166,7599956.8585414225,7600554.496504514,7599726.411248458,7600143.612486814,7599535.792972048,7599927.914902777,7600520.903928514,7600006.926691699,7599094.881030606,7600401.919621735,7599860.003526308,7600122.397534243,7599998.80391751,7599971.857773876,7599521.185615553,7599722.180476154,7599668.4824302215,7600013.869259687,7600097.581924288,7600128.959404841,7599488.9398035025,7599886.864352626,7599990.302495107,7600912.085997097,7601039.583029966,7599945.15386588,7600531.482934041,7600171.534976797,7599977.888040133,7599947.784430554,7600353.992876451,7600289.014494161,7600263.031311748,7600105.168746701,7600184.448268398,7599678.57595807,7602040.349295922
7700000.0,7699908.414524352,7700418.371301896,7700095.036169406,7699651.421196376,7700417.72575293,7700678.281208155,7699826.773356617,7699968.019999517,7700087.747867765,7699984.419216456,7699976.097070217,7700719.475407356,7700211.80396504,7700437.193771683,7701498.972360739,7699913.38691665,7700709.871675754,7699684.51313267,7700280.318992423,7699692.5004267525,7699922.576511246,7700530.875892878,7699997.966157948,7699194.66398792,7700431.745052538,7699970.685647104,7700214.838449388,7699988.962093285,7699951.191688674,7699463.408235959,7699558.71295716,7699635.171900948,7700063.509699983,7700155.2962190565,7700175.581638877,7699368.508717931,7699904.60200968,7699993.846922723,7700594.568797775,7700904.37147811,7699901.389113981,7700539.940272813,7700249.720884313,7699977.523904787,7699909.970290584,7700686.8337332215,7700269.811980288,7700457.466401933,7700221.873019846,7700160.047905311,7699592.792321415,7702013.842411068
7800000.0,7799909.515370297,7800410.453130314,7800086.626843904,7799672.687702326,7800483.387134492,7800667.028971543,7799831.255104091,7799966.284645999,7800080.99430546,7799986.216319335,7799977.3890917525,7800672.746761142,7800253.1940640975,7800527.550148662,7801326.298232669,7799884.8814468775,7800860.698279801,7799705.705494035,7800453.046091696,7800070.521197,7799926.449746123,7800497.14139088,7799987.460735735,7799639.093773007,7800429.204522197,7800174.041319513,7800322.9021790065,7799978.721516154,7799933.339269595,7799603.901631992,7799483.074899723,7799738.452579753,7800127.808796386,7800216.488710759,7800217.059475595,7799370.152892018,7799952.5972163575,7800001.537824253,7800221.133025077,7800687.330728432,7799875.379056677,7800507.052690432,7800327.245250667,7799977.110125526,7799888.417623778,7801186.501092163,7800225.815872357,7800696.1908387225,7800371.108615181,7800119.757198762,7799525.226152402,7801976.991569718
7900000.0,7899936.8476815075,7900373.990862216,7900071.256358806,7899771.817413215,7900524.658726778,7900610.187305463,7899886.108350684,7899965.771247844,7900066.790010339,7899989.243644464,7899982.072973664,7900580.092162804,7900283.3957062075,7900589.3386164615,7901070.329808583,7899880.321077871,7900977.049272543,7899795.439999221,7900632.149981443,7900622.679640712,7899940.249466073,7900427.5570695875,7899977.905852851,7900385.39407385,7900395.080294022,7900440.978097259,7900427.526205317,7899970.568264058,7899923.2445243485,7899940.326619644,7899526.810635094,7899975.383751717,7900196.015377197,7900270.034611854,7900245.519386512,7899513.706127092,7900025.308491083,7900012.066284932,7899883.038433692,7900439.065203085,7899875.877181858,7900439.650097521,7900389.786897537,7899976.667379449,7899890.5566473575,7901770.026383253,7900167.189937888,7900937.515509746,7900527.451452509,7900072.805656117,7899470.68976744,7901924.44563044
8000000.0,7999987.738158551,8000319.475467046,8000053.0378840035,7999939.015879511,8000534.471724329,8000524.215145688,7999986.12600592,7999966.794244564,8000049.158581098,7999992.856256737,7999989.411613878,8000467.37961,8000296.942813762,8000612.795232742,8000801.492215843,7999904.240951577,8001038.336846401,7999944.739187133,8000786.741030333,8001261.878225196,7999962.635806602,8000341.891478145,7999971.924775445,8001322.1804925725,8000339.878470004,8000727.933551487,8000510.7445900515,7999966.814709045,7999924.804066551,8000427.128783813,7999698.0806743875,8000313.518100328,8000256.574857498,8000306.8695571935,8000256.579140607,7999789.733205467,8000111.721154473,8000023.449406467,7999679.545460635,8000228.525592011,7999906.57651315,8000356.348603208,8000427.055676333,7999976.222625633,7999919.238576875,8002334.7951866975,8000110.083746348,8001139.525494902,8000664.046374386,8000032.17372814,7999412.829879598,8001856.101801574
8100000.0,8100054.04515164,8100262.896211696,8100037.205758083,8100148.964054097,8100513.829489164,8100434.393210455,8100115.626083452,8099969.354197033,8100033.186175588,8099996.265344538,8099998.025596845,8100367.5281339325,8100292.626677263,8100597.778838041,8100598.877472192,8099954.774894029,8101037.942876687,8100131.035051806,8100891.96274664,8101880.256067346,8099990.341902416,8100265.186149358,8099971.39512105,8102292.315287557,8100280.118321105,8100986.778774434,8100559.875583175,8099968.81662233,8099939.495742829,8100983.404442765,8099976.122313334,8100696.600042952,8100299.817253943,8100322.047808784,8100250.196112074,8100158.537024325,8100197.690056666,8100033.49463017,8099685.636313675,8100120.797198329,8099964.344308984,8100281.415748111,8100435.032064863,8099975.799130428,8099971.295232711,8102783.237300117,8100071.330319483,8101270.002167992,8100758.91864494,8100010.397139714,8099327.500873539,8101776.848233479
8200000.0,8200123.85772426,8200220.455224047,8200028.400238397,8200366.0844167825,8200470.878078339,8200366.484447097,8200251.686205024,8199973.096926208,8200023.346213248,8199998.731367656,8200006.2053351775,8200309.707413482,8200273.451397092,8200552.905877178,8200524.390185677,8200023.508389022,8200983.6990492325,8200322.855880775,8200934.483706242,8202374.622888624,8200018.835842025,8200219.530416663,8199976.789674693,8203129.934046185,8200232.840733025,8201176.0136698065,8200570.155640308,8199976.465596608,8199965.655017206,8201511.220099673,8200313.904139896,8201057.248365255,8200320.090755792,8200315.602278115,8200230.258342695,8200557.8023823425,8200269.158602417,8200040.325873213,8199925.412403079,8200155.423429253,8200039.3913145475,8200236.826810005,8200416.380885269,8199975.408999387,8200037.80818377,8203045.858556525,8200062.875887789,8201313.458941032,8200799.83704956,8200015.377868188,8199190.6456940025,8201694.236945848
8300000.0,8300184.301470601,8300203.224903448,8300029.108203481,8300552.80302255,8300417.924178538,8300338.262205983,8300369.521451282,8299977.370535305,8300022.033290566,8299999.742905994,8300012.324729392,8300309.6370242275,8300245.373960725,8300492.236996601,8300601.67935798,8300097.250530624,8300894.230794341,8300487.115261978,8300914.690525675,8302670.552747807,8300043.344297183,8300216.777677642,8299986.938034575,8303700.3669535825,8300210.039440188,8301270.030787998,8300545.124719375,8299988.117487805,8299998.644705608,8301919.143856794,8300648.596476895,8301333.027355692,8300316.757951769,8300292.004298346,8300203.084993091,8300916.989829368,8300315.356282813,8300042.8193994565,8300359.575673349,8300331.850386348,8300117.393598868,8300234.949430978,8300378.995553248,8299975.05033831,8300106.065389913,8303095.76840071,8300087.663854524,8301273.366583855,8300786.390231443,8300047.503951295,8298988.434541162,8301614.81023242
8400000.0,8400224.652007412,8400213.403944653,8400038.749535443,8400678.459632352,8400367.343073983,8400353.516574174,8400448.472781163,8399981.368501348,8400028.760437505,8399999.128665201,8400015.23666801,8400363.991297906,8400215.239567153,8400430.583227828,8400806.436084205,8400161.253218118,8400792.400370691,8400596.940333402,8400845.080796065,8402737.994770465,8400059.957514921,8400254.454446953,8399999.288365139,8403930.523027578,8400214.731772685,8401263.848893551,8400494.741544748,8400000.98593209,8400031.90116259,8402143.904224714,8400916.986524144,8401481.161971003,8400293.811565388,8400258.43387841,8400175.319362812,8401174.371904323,8400331.082789361,8400040.824157815,8400891.88584905,8400606.786262063,8400182.992733227,8400274.130036643,8400333.176212993,8399974.70954711,8400162.671491409,8402950.82255077,8400138.272218417,8401169.132087013,8400728.788726937,8400099.00862083,8398726.339860449,8401540.355496509
8500000.0,8500238.85827173,8500243.366082318,8500053.710592387,8500726.300758427,8500327.64070228,8500400.448528532,8500476.871241324,8499984.321608271,8500040.272446888,8499997.070270987,8500014.534988338,8500450.752572417,8500188.559241198,8500378.881547334,8501071.614988744,8500202.95725721,8500697.903823633,8500637.794407412,8500745.476684686,8502594.205774663,8500066.508928947,8500316.183819761,8500010.596949605,8503820.964279022,8500239.90112819,8501172.138811627,8500431.867877092,8500011.88899197,8500058.577152936,8502163.742999995,8501071.29496514,8501487.591745328,8500258.27121016,8500222.413346985,8500151.867167963,8501291.683916958,8500317.459069073,8500035.105644677,8501393.83154098,8500904.912262632,8500223.670887634,8500338.631418632,8500288.330902202,8499974.367555497,8500196.919201577,8502663.499298932,8500198.788633863,8501028.938649472,8500643.872055976,8500155.841201989,8498433.821277289,8501465.525818774
8600000.0,8600226.751322867,8600277.868508909,8600068.343759386,8600696.581977578,8600300.88611975,8600455.076007698,8600454.379173592,8599985.686366577,8600051.549506228,8599994.013478609,8600010.606458262,8600535.590290643,8600167.820623575,8600341.0490638,8601306.666793138,8600215.17174009,8600621.2926319,8600610.168439519,8600636.57788574,8602293.895296533,8600062.985873979,8600376.591591513,8600017.842415426,8603437.384090355,8600270.685765466,8601023.073337203,8600368.218039183,8600018.12876352,8600073.317454344,8601999.867069373,8601090.672623137,8601367.899358658,8600217.872187305,8600189.532312298,8600134.509147776,8601262.129719818,8600280.977710832,8600027.034926858,8601740.510913743,8601140.18864662,8600232.870078443,8600403.083602628,8600250.209201217,8599974.007536555,8600203.438827164,8602302.171944408,8600249.422280448,8600880.701681597,8600549.593607966,8600201.561132215,8598162.36079667,8601377.958850723
8700000.0,8700193.605428023,8700298.821526479,8700076.657571916,8700604.991520002,8700282.32595507,8700488.742296243,8700391.169477204,8699985.2773837,8700057.401806287,8699990.506353464,8700004.45853386,8700582.458909407,8700151.861736482,8700313.276276581,8701425.197176944,8700197.753051735,8700561.259937739,8700528.152468972,8700533.811521124,8701910.146931568,8700051.362263508,8700409.26691239,8700019.091081394,8702885.511058932,8700289.193936044,8700848.993433384,8700311.002990859,8700018.2412645,8700073.65497937,8701706.188041909,8700985.044109294,8701160.162903005,8700178.752840618,8700161.952849455,8700121.608215494,8701109.612256257,8700231.178044343,8700018.120806856,8701846.491136782,8701241.362105014,8700211.442523295,8700440.214529494,8700219.503551714,8699973.62126491,8700183.351429211,8701929.599041238,8700272.49169685,8700743.869444663,8700459.663322635,8700222.13180965,8697976.373193003,8701261.312358057
8800000.0,8800148.205176761,8800291.208156869,8800074.203731636,8800476.983999725,8800262.337765321,8800477.50051335,8800304.239503331,8799983.306040587,8800054.169762798,8799987.015425881,8799997.375544863,8800565.21480784,8800136.515849724,8800285.982226064,8801372.413990362,8800157.29240883,8800506.059927933,8800414.406141829,8800443.317280684,8801511.965963148,8800034.909878552,8800395.355141943,8800014.051420592,8802277.568831636,8800280.493355567,8800676.715877349,8800261.275893303,8800012.390232185,8800060.618831126,8801350.890080556,8800790.353369264,8800912.104873005,8800143.835450057,8800138.142716609,8800108.996485526,8800879.714890575,8800177.661192566,8800009.530405354,8801690.31048403,8801173.711757815,8800167.012276098,8800429.561954677,8800192.233822329,8799973.211794622,8800143.592702964,8801584.958934912,8800257.971805623,8800624.509008383,8800379.952620963,8800210.187075423,8797938.51188474,8801100.704367861
8900000.0,8900100.01000672,8900248.347164832,8900059.593537547,8900339.76575812,8900230.158825513,8900410.496354189,8900211.984870845,8899980.31380058,8900041.003917014,8899983.778094398,8899990.507847965,8900476.65660149,8900116.344923638,8900247.834130006,8901143.678850891,8900104.90747569,8900438.668982154,8900293.06443442,8900361.264928682,8901144.927955713,8900017.193983706,8900330.115036033,8900004.146260208,8901699.92602051,8900237.92470179,8900520.34467798,8900214.469531372,8900002.283157006,8900038.37086399,8900995.424701383,8900556.788994461,8900666.423396345,8900112.38150452,8900113.909215538,8900091.763548834,8900625.268498791,8900127.33943449,8900001.747603523,8901320.31075602,8900950.278365403,8900111.442996982,8900364.501798937,8900161.783485988,8899972.791478684,8900094.61285774,8901274.678996202,8900206.888118193,8900515.145939382,8900307.732498942,8900167.473115057,8898092.63143092,8900889.18658659
9000000.0,9000056.270851092,9000174.85120172,9000035.171393372,9000214.303942611,9000178.257667249,9000294.720677063,9000128.652721172,8999977.018053133,9000020.31703294,8999980.739141107,8999984.519738907,9000332.144031532,9000086.934827806,9000190.577193495,9000788.426166518,9000052.788495934,9000344.11227854,9000182.67429854,9000276.701758202,9000820.44895843,9000001.048453297,9000225.365255008,8999992.074080128,9001190.870842224,9000166.060964828,9000378.702678427,9000162.946966665,8999990.629769685,9000012.967203142,9000677.033220485,9000333.488069056,9000448.60983969,9000080.845155876,9000084.404890776,9000066.382869294,9000390.731522825,9000082.735412387,8999994.47800398,9000840.5681828,9000629.220197275,9000057.159947801,9000255.394197453,9000121.940283354,8999972.37598885,9000047.133176079,9000974.851276044,9000131.478074547,9000399.405075025,9000233.96309717,9000104.692209706,8998448.778247358,9000633.37923048
9100000.0,9100019.96969397,9100086.29336914,9100006.610153606,9100109.702336062,9100105.979763703,9100154.56492167,9100060.32864144,9099974.113196664,9099997.243331203,9099977.594002627,9099979.405902613,9100166.566775056,9100047.033616213,9100113.13676378,9100398.271382516,9100010.515180832,9100216.64873498,9100091.232453136,9100177.042743193,9100516.842920233,9099987.830024948,9100106.968539698,9099980.983454458,9100734.83634413,9100080.32152473,9100238.144330403,9100099.75889418,9099980.30040924,9099990.594507622,9100399.886968086,9100154.128690476,9100260.846304422,9100044.750536336,9100046.468397424,9100032.49604881,9100199.8623671,9100041.831817484,9099986.834790986,9100381.30405507,9100298.09172437,9100013.410682332,9100127.783156913,9100069.968030566,9099971.97645224,9100008.918404033,9100644.62231079,9100051.99238274,9100260.014792716,9100147.915962247,9100038.727134245,9098974.718641885,9100356.431384787
9200000.0,9199989.21557173,9200005.548812363,9199981.502742227,9200021.610615386,9200021.276060876,9200026.123191327,9200003.676869936,9199972.082586223,9199978.23416703,9199973.928672124,9199974.537017783,9200025.36432054,9199999.836392492,9200023.64031955,9200082.562132714,9199982.237343432,9200064.480949877,9200014.79355999,9200054.47179517,9200191.951254874,9199977.169133583,9200007.95565022,9199973.502436277,9200275.01954708,9200003.230765302,9200079.885258503,9200022.40684924,9199973.433893234,9199975.785474237,9200137.5767416,9200027.590873128,9200083.874080738,9200000.997032834,9200000.54485446,9199993.762884092,9200050.269778503,9199999.507137457,9199977.753540453,9200061.88084712,9200049.387600642,9199983.577069456,9200016.014669597,9200008.703321913,9199971.59263366,9199982.528904488,9200246.474062204,9199990.991867013,9200087.645906664,9200042.668171307,9199987.981693374,9199597.384958627,9200097.042255096
